year,month,day,hour,minute,second,latitude,longitude,Davistemp,Davishumidity,BlackGlobetemp,speed,direction
2026,3,26,13,31,52,444415914,826156454,14.98,41,16.12,0.00,0.00
2026,3,26,13,31,58,444415914,826156454,15.02,41,16.12,0.00,0.00
2026,3,26,13,32,4,444415914,826156454,15.06,41,16.19,0.00,0.00
2026,3,26,13,32,10,444415914,826156454,15.10,41,16.31,0.00,0.00
2026,3,26,13,32,16,444415914,826156454,15.13,41,16.19,0.00,0.00
2026,3,26,13,32,22,444415914,826156454,15.16,40,16.44,0.00,0.00
2026,3,26,13,32,28,444415914,826156454,15.20,40,16.37,0.00,0.00
2026,3,26,13,32,34,444415914,826156454,15.24,40,16.50,0.00,0.00
2026,3,26,13,32,40,444415914,826156454,15.27,40,16.44,0.00,0.00
2026,3,26,13,32,46,444415914,826156454,15.30,40,16.44,0.00,0.00
2026,3,26,13,32,52,444415914,826156454,15.33,40,16.62,0.00,0.00
2026,3,26,13,32,58,444415914,826156454,15.37,40,16.62,0.00,0.00
2026,3,26,13,33,4,444415914,826156454,15.41,40,16.50,0.00,0.00
2026,3,26,13,33,10,444415914,826156454,15.45,40,16.56,0.00,0.00
2026,3,26,13,33,16,444415914,826156454,15.48,40,16.69,0.00,0.00
2026,3,26,13,33,22,444415914,826156454,15.52,40,16.69,0.00,0.00
2026,3,26,13,33,28,444415914,826156454,15.55,40,16.69,0.00,0.00
2026,3,26,13,33,34,444415914,826156454,15.58,40,16.69,0.00,0.00
2026,3,26,13,33,40,444415914,826156454,15.61,40,16.69,0.00,0.00
2026,3,26,13,33,46,444415914,826156454,15.64,39,16.75,0.00,0.00
2026,3,26,13,33,52,444415914,826156454,15.67,39,16.94,0.00,0.00
2026,3,26,13,33,58,444415914,826156454,15.70,39,16.81,0.00,0.00
2026,3,26,13,34,4,444415914,826156454,15.73,39,16.87,0.00,0.00
2026,3,26,13,34,10,444415914,826156454,15.76,39,16.94,0.00,0.00
2026,3,26,13,34,16,444415914,826156454,15.79,39,17.00,0.00,0.00
2026,3,26,13,34,22,444415914,826156454,15.82,39,17.06,0.00,0.00
2026,3,26,13,34,28,444415914,826156454,15.85,39,17.06,0.00,0.00
2026,3,26,13,34,34,444415914,826156454,15.88,39,17.06,0.00,0.00
2026,3,26,13,34,40,444415914,826156454,15.91,39,17.06,0.00,0.00
2026,3,26,13,34,46,444415914,826156454,15.94,39,17.06,0.00,0.00
2026,3,26,13,34,52,444415914,826156454,15.97,39,17.12,0.00,0.00
2026,3,26,13,34,58,444415914,826156454,15.99,39,17.12,0.00,0.00
2026,3,26,13,35,4,444415914,826156454,16.02,39,17.06,0.00,0.00
2026,3,26,13,35,10,444415914,826156454,16.05,39,17.25,0.00,0.00
2026,3,26,13,35,16,444415914,826156454,16.07,38,17.25,0.00,0.00
